Lookup,Yr,Org4Code,DistName,Expr1,FTEPupils,Value(FTEPupils)
01632020FTEOut,2020,0163,Lynn,FTEOut,"2,196.1","2,196.1"
01632020FTEs,2020,0163,Lynn,FTEs,"18,193.8","18,193.8"
01642020FTEIn,2020,0164,Lynnfield,FTEIn,"2,211.5","2,211.5"
01642020FTEOut,2020,0164,Lynnfield,FTEOut,29.8,29.8
01642020FTEs,2020,0164,Lynnfield,FTEs,"2,241.3","2,241.3"
01652020FTEIn,2020,0165,Malden,FTEIn,"6,433.8","6,433.8"
01652020FTEOut,2020,0165,Malden,FTEOut,967.4,967.4
01652020FTEs,2020,0165,Malden,FTEs,"7,401.2","7,401.2"
01672020FTEIn,2020,0167,Mansfield,FTEIn,"3,672.5","3,672.5"
01672020FTEOut,2020,0167,Mansfield,FTEOut,132.2,132.2
01672020FTEs,2020,0167,Mansfield,FTEs,"3,804.7","3,804.7"
01682020FTEIn,2020,0168,Marblehead,FTEIn,"2,969.3","2,969.3"
01682020FTEOut,2020,0168,Marblehead,FTEOut,170.2,170.2
01682020FTEs,2020,0168,Marblehead,FTEs,"3,139.5","3,139.5"
01692020FTEIn,2020,0169,Marion,FTEIn,435.3,435.3
01692020FTEOut,2020,0169,Marion,FTEOut,9.0,9.0
01692020FTEs,2020,0169,Marion,FTEs,444.3,444.3
01702020FTEIn,2020,0170,Marlborough,FTEIn,"4,792.0","4,792.0"
01702020FTEOut,2020,0170,Marlborough,FTEOut,733.8,733.8
01702020FTEs,2020,0170,Marlborough,FTEs,"5,525.8","5,525.8"
01712020FTEIn,2020,0171,Marshfield,FTEIn,"3,961.3","3,961.3"
01712020FTEOut,2020,0171,Marshfield,FTEOut,97.9,97.9
01712020FTEs,2020,0171,Marshfield,FTEs,"4,059.2","4,059.2"
01722020FTEIn,2020,0172,Mashpee,FTEIn,"1,579.9","1,579.9"
01722020FTEOut,2020,0172,Mashpee,FTEOut,175.0,175.0
01722020FTEs,2020,0172,Mashpee,FTEs,"1,754.9","1,754.9"
01732020FTEIn,2020,0173,Mattapoisett,FTEIn,438.9,438.9
01732020FTEOut,2020,0173,Mattapoisett,FTEOut,7.0,7.0
01732020FTEs,2020,0173,Mattapoisett,FTEs,445.9,445.9
01742020FTEIn,2020,0174,Maynard,FTEIn,"1,263.0","1,263.0"
01742020FTEOut,2020,0174,Maynard,FTEOut,170.4,170.4
01742020FTEs,2020,0174,Maynard,FTEs,"1,433.4","1,433.4"
01752020FTEIn,2020,0175,Medfield,FTEIn,"2,603.7","2,603.7"
01752020FTEOut,2020,0175,Medfield,FTEOut,25.1,25.1
01752020FTEs,2020,0175,Medfield,FTEs,"2,628.8","2,628.8"
01762020FTEIn,2020,0176,Medford,FTEIn,"4,206.4","4,206.4"
01762020FTEOut,2020,0176,Medford,FTEOut,512.8,512.8
01762020FTEs,2020,0176,Medford,FTEs,"4,719.2","4,719.2"
01772020FTEIn,2020,0177,Medway,FTEIn,"2,178.8","2,178.8"
01772020FTEOut,2020,0177,Medway,FTEOut,96.1,96.1
01772020FTEs,2020,0177,Medway,FTEs,"2,274.9","2,274.9"
01782020FTEIn,2020,0178,Melrose,FTEIn,"3,994.4","3,994.4"
01782020FTEOut,2020,0178,Melrose,FTEOut,305.9,305.9
01782020FTEs,2020,0178,Melrose,FTEs,"4,300.3","4,300.3"
01812020FTEIn,2020,0181,Methuen,FTEIn,"6,895.5","6,895.5"
01812020FTEOut,2020,0181,Methuen,FTEOut,348.4,348.4
01812020FTEs,2020,0181,Methuen,FTEs,"7,243.9","7,243.9"
01822020FTEIn,2020,0182,Middleborough,FTEIn,"3,032.1","3,032.1"
01822020FTEOut,2020,0182,Middleborough,FTEOut,166.3,166.3
01822020FTEs,2020,0182,Middleborough,FTEs,"3,198.4","3,198.4"
01842020FTEIn,2020,0184,Middleton,FTEIn,719.1,719.1
01842020FTEOut,2020,0184,Middleton,FTEOut,13.1,13.1
01842020FTEs,2020,0184,Middleton,FTEs,732.2,732.2
01852020FTEIn,2020,0185,Milford,FTEIn,"4,382.7","4,382.7"
01852020FTEOut,2020,0185,Milford,FTEOut,351.0,351.0
01852020FTEs,2020,0185,Milford,FTEs,"4,733.7","4,733.7"
01862020FTEIn,2020,0186,Millbury,FTEIn,"1,692.0","1,692.0"
01862020FTEOut,2020,0186,Millbury,FTEOut,92.0,92.0
01862020FTEs,2020,0186,Millbury,FTEs,"1,784.0","1,784.0"
01872020FTEIn,2020,0187,Millis,FTEIn,"1,190.8","1,190.8"
01872020FTEOut,2020,0187,Millis,FTEOut,61.8,61.8
01872020FTEs,2020,0187,Millis,FTEs,"1,252.6","1,252.6"
01892020FTEIn,2020,0189,Milton,FTEIn,"4,439.1","4,439.1"
01892020FTEOut,2020,0189,Milton,FTEOut,65.5,65.5
01892020FTEs,2020,0189,Milton,FTEs,"4,504.6","4,504.6"
01912020FTEIn,2020,0191,Monson,FTEIn,921.7,921.7
01912020FTEOut,2020,0191,Monson,FTEOut,106.6,106.6
01912020FTEs,2020,0191,Monson,FTEs,"1,028.3","1,028.3"
01962020FTEIn,2020,0196,Nahant,FTEIn,156.6,156.6
01962020FTEOut,2020,0196,Nahant,FTEOut,130.2,130.2
01962020FTEs,2020,0196,Nahant,FTEs,286.8,286.8
01972020FTEIn,2020,0197,Nantucket,FTEIn,"1,673.2","1,673.2"
01972020FTEOut,2020,0197,Nantucket,FTEOut,9.3,9.3
01972020FTEs,2020,0197,Nantucket,FTEs,"1,682.5","1,682.5"
01982020FTEIn,2020,0198,Natick,FTEIn,"5,510.2","5,510.2"
01982020FTEOut,2020,0198,Natick,FTEOut,134.2,134.2
01982020FTEs,2020,0198,Natick,FTEs,"5,644.4","5,644.4"
01992020FTEIn,2020,0199,Needham,FTEIn,"5,728.4","5,728.4"
01992020FTEOut,2020,0199,Needham,FTEOut,98.4,98.4
01992020FTEs,2020,0199,Needham,FTEs,"5,826.8","5,826.8"
02012020FTEIn,2020,0201,New Bedford,FTEIn,"12,945.7","12,945.7"
02012020FTEOut,2020,0201,New Bedford,FTEOut,"1,622.4","1,622.4"
02012020FTEs,2020,0201,New Bedford,FTEs,"14,568.1","14,568.1"
02042020FTEIn,2020,0204,Newburyport,FTEIn,"2,265.7","2,265.7"
02042020FTEOut,2020,0204,Newburyport,FTEOut,212.2,212.2
02042020FTEs,2020,0204,Newburyport,FTEs,"2,477.9","2,477.9"
02072020FTEIn,2020,0207,Newton,FTEIn,"12,806.3","12,806.3"
02072020FTEOut,2020,0207,Newton,FTEOut,164.1,164.1
02072020FTEs,2020,0207,Newton,FTEs,"12,970.4","12,970.4"
02082020FTEIn,2020,0208,Norfolk,FTEIn,990.7,990.7
02082020FTEOut,2020,0208,Norfolk,FTEOut,21.0,21.0
02082020FTEs,2020,0208,Norfolk,FTEs,"1,011.7","1,011.7"
02092020FTEIn,2020,0209,North Adams,FTEIn,"1,339.0","1,339.0"
02092020FTEOut,2020,0209,North Adams,FTEOut,224.4,224.4
02092020FTEs,2020,0209,North Adams,FTEs,"1,563.4","1,563.4"
02102020FTEIn,2020,0210,Northampton,FTEIn,"2,741.8","2,741.8"
02102020FTEOut,2020,0210,Northampton,FTEOut,278.6,278.6
02102020FTEs,2020,0210,Northampton,FTEs,"3,020.4","3,020.4"
02112020FTEIn,2020,0211,North Andover,FTEIn,"4,674.0","4,674.0"
02112020FTEOut,2020,0211,North Andover,FTEOut,105.2,105.2
02112020FTEs,2020,0211,North Andover,FTEs,"4,779.2","4,779.2"
02122020FTEIn,2020,0212,North Attleborough,FTEIn,"4,189.4","4,189.4"
02122020FTEOut,2020,0212,North Attleborough,FTEOut,209.7,209.7
02122020FTEs,2020,0212,North Attleborough,FTEs,"4,399.1","4,399.1"
02132020FTEIn,2020,0213,Northborough,FTEIn,"1,603.4","1,603.4"
02132020FTEOut,2020,0213,Northborough,FTEOut,68.2,68.2
02132020FTEs,2020,0213,Northborough,FTEs,"1,671.6","1,671.6"
02142020FTEIn,2020,0214,Northbridge,FTEIn,"2,005.1","2,005.1"
02142020FTEOut,2020,0214,Northbridge,FTEOut,229.0,229.0
02142020FTEs,2020,0214,Northbridge,FTEs,"2,234.1","2,234.1"
02152020FTEIn,2020,0215,North Brookfield,FTEIn,551.1,551.1
02152020FTEOut,2020,0215,North Brookfield,FTEOut,137.7,137.7
02152020FTEs,2020,0215,North Brookfield,FTEs,688.8,688.8
02172020FTEIn,2020,0217,North Reading,FTEIn,"2,407.7","2,407.7"
02172020FTEOut,2020,0217,North Reading,FTEOut,40.8,40.8
02172020FTEs,2020,0217,North Reading,FTEs,"2,448.5","2,448.5"
02182020FTEIn,2020,0218,Norton,FTEIn,"2,439.0","2,439.0"
02182020FTEOut,2020,0218,Norton,FTEOut,158.8,158.8
02182020FTEs,2020,0218,Norton,FTEs,"2,597.8","2,597.8"
02192020FTEIn,2020,0219,Norwell,FTEIn,"2,211.3","2,211.3"
02192020FTEOut,2020,0219,Norwell,FTEOut,45.1,45.1
02192020FTEs,2020,0219,Norwell,FTEs,"2,256.4","2,256.4"
02202020FTEIn,2020,0220,Norwood,FTEIn,"3,527.1","3,527.1"
02202020FTEOut,2020,0220,Norwood,FTEOut,141.5,141.5
02202020FTEs,2020,0220,Norwood,FTEs,"3,668.6","3,668.6"
02212020FTEIn,2020,0221,Oak Bluffs,FTEIn,427.8,427.8
02212020FTEOut,2020,0221,Oak Bluffs,FTEOut,62.6,62.6
02212020FTEs,2020,0221,Oak Bluffs,FTEs,490.4,490.4
02232020FTEIn,2020,0223,Orange,FTEIn,549.6,549.6
02232020FTEOut,2020,0223,Orange,FTEOut,89.1,89.1
02232020FTEs,2020,0223,Orange,FTEs,638.7,638.7
02242020FTEIn,2020,0224,Orleans,FTEIn,194.5,194.5
02242020FTEOut,2020,0224,Orleans,FTEOut,17.7,17.7
02242020FTEs,2020,0224,Orleans,FTEs,212.2,212.2
02262020FTEIn,2020,0226,Oxford,FTEIn,"1,578.0","1,578.0"
02262020FTEOut,2020,0226,Oxford,FTEOut,152.3,152.3
02262020FTEs,2020,0226,Oxford,FTEs,"1,730.3","1,730.3"
02272020FTEIn,2020,0227,Palmer,FTEIn,"1,282.7","1,282.7"
02272020FTEOut,2020,0227,Palmer,FTEOut,152.7,152.7
02272020FTEs,2020,0227,Palmer,FTEs,"1,435.4","1,435.4"
02292020FTEIn,2020,0229,Peabody,FTEIn,"6,000.3","6,000.3"
02292020FTEOut,2020,0229,Peabody,FTEOut,221.9,221.9
02292020FTEs,2020,0229,Peabody,FTEs,"6,222.2","6,222.2"
02302020FTEIn,2020,0230,Pelham,FTEIn,124.6,124.6
02302020FTEOut,2020,0230,Pelham,FTEOut,less than 6,less than 6
02302020FTEs,2020,0230,Pelham,FTEs,128.6,128.6
02312020FTEIn,2020,0231,Pembroke,FTEIn,"2,717.8","2,717.8"
02312020FTEOut,2020,0231,Pembroke,FTEOut,185.4,185.4
02312020FTEs,2020,0231,Pembroke,FTEs,"2,903.2","2,903.2"
02342020FTEIn,2020,0234,Petersham,FTEIn,132.3,132.3
02342020FTEOut,2020,0234,Petersham,FTEOut,10.0,10.0
02342020FTEs,2020,0234,Petersham,FTEs,142.3,142.3
02362020FTEIn,2020,0236,Pittsfield,FTEIn,"5,265.3","5,265.3"
02362020FTEOut,2020,0236,Pittsfield,FTEOut,839.5,839.5
02362020FTEs,2020,0236,Pittsfield,FTEs,"6,104.8","6,104.8"
02382020FTEIn,2020,0238,Plainville,FTEIn,711.2,711.2
02382020FTEOut,2020,0238,Plainville,FTEOut,52.9,52.9
02382020FTEs,2020,0238,Plainville,FTEs,764.1,764.1
02392020FTEIn,2020,0239,Plymouth,FTEIn,"7,398.4","7,398.4"
02392020FTEOut,2020,0239,Plymouth,FTEOut,682.5,682.5
02392020FTEs,2020,0239,Plymouth,FTEs,"8,080.9","8,080.9"
02402020FTEIn,2020,0240,Plympton,FTEIn,217.4,217.4
02402020FTEOut,2020,0240,Plympton,FTEOut,12.1,12.1
02402020FTEs,2020,0240,Plympton,FTEs,229.5,229.5
02422020FTEIn,2020,0242,Provincetown,FTEIn,132.6,132.6
02422020FTEOut,2020,0242,Provincetown,FTEOut,39.1,39.1
02422020FTEs,2020,0242,Provincetown,FTEs,171.7,171.7
02432020FTEIn,2020,0243,Quincy,FTEIn,"9,624.9","9,624.9"
02432020FTEOut,2020,0243,Quincy,FTEOut,239.2,239.2
02432020FTEs,2020,0243,Quincy,FTEs,"9,864.1","9,864.1"
02442020FTEIn,2020,0244,Randolph,FTEIn,"2,768.4","2,768.4"
02442020FTEOut,2020,0244,Randolph,FTEOut,623.1,623.1
02442020FTEs,2020,0244,Randolph,FTEs,"3,391.5","3,391.5"
02462020FTEIn,2020,0246,Reading,FTEIn,"4,137.2","4,137.2"
02462020FTEOut,2020,0246,Reading,FTEOut,59.7,59.7
02462020FTEs,2020,0246,Reading,FTEs,"4,196.9","4,196.9"
02482020FTEIn,2020,0248,Revere,FTEIn,"7,509.8","7,509.8"
02482020FTEOut,2020,0248,Revere,FTEOut,662.7,662.7
02482020FTEs,2020,0248,Revere,FTEs,"8,172.5","8,172.5"
02492020FTEIn,2020,0249,Richmond,FTEIn,170.6,170.6
02492020FTEOut,2020,0249,Richmond,FTEOut,40.3,40.3
02492020FTEs,2020,0249,Richmond,FTEs,210.9,210.9
02502020FTEIn,2020,0250,Rochester,FTEIn,506.4,506.4
02502020FTEOut,2020,0250,Rochester,FTEOut,14.8,14.8
02502020FTEs,2020,0250,Rochester,FTEs,521.2,521.2
02512020FTEIn,2020,0251,Rockland,FTEIn,"2,282.6","2,282.6"
02512020FTEOut,2020,0251,Rockland,FTEOut,168.3,168.3
02512020FTEs,2020,0251,Rockland,FTEs,"2,450.9","2,450.9"
02522020FTEIn,2020,0252,Rockport,FTEIn,845.2,845.2
02522020FTEOut,2020,0252,Rockport,FTEOut,47.0,47.0
02522020FTEs,2020,0252,Rockport,FTEs,892.2,892.2
02532020FTEIn,2020,0253,Rowe,FTEIn,73.0,73.0
02532020FTEOut,2020,0253,Rowe,FTEOut,26.0,26.0
02532020FTEs,2020,0253,Rowe,FTEs,99.0,99.0
02582020FTEIn,2020,0258,Salem,FTEIn,"3,589.1","3,589.1"
02582020FTEOut,2020,0258,Salem,FTEOut,"1,005.0","1,005.0"
02582020FTEs,2020,0258,Salem,FTEs,"4,594.1","4,594.1"
02612020FTEIn,2020,0261,Sandwich,FTEIn,"2,487.2","2,487.2"
02612020FTEOut,2020,0261,Sandwich,FTEOut,337.0,337.0
02612020FTEs,2020,0261,Sandwich,FTEs,"2,824.2","2,824.2"
02622020FTEIn,2020,0262,Saugus,FTEIn,"2,627.1","2,627.1"
02622020FTEOut,2020,0262,Saugus,FTEOut,321.4,321.4
02622020FTEs,2020,0262,Saugus,FTEs,"2,948.5","2,948.5"
02632020FTEIn,2020,0263,Savoy,FTEIn,57.8,57.8
02632020FTEOut,2020,0263,Savoy,FTEOut,23.3,23.3
02632020FTEs,2020,0263,Savoy,FTEs,81.1,81.1
02642020FTEIn,2020,0264,Scituate,FTEIn,"2,976.9","2,976.9"
02642020FTEOut,2020,0264,Scituate,FTEOut,70.5,70.5
02642020FTEs,2020,0264,Scituate,FTEs,"3,047.4","3,047.4"
02652020FTEIn,2020,0265,Seekonk,FTEIn,"2,085.0","2,085.0"
02652020FTEOut,2020,0265,Seekonk,FTEOut,38.0,38.0
02652020FTEs,2020,0265,Seekonk,FTEs,"2,123.0","2,123.0"
02662020FTEIn,2020,0266,Sharon,FTEIn,"3,666.3","3,666.3"
02662020FTEOut,2020,0266,Sharon,FTEOut,53.3,53.3
02662020FTEs,2020,0266,Sharon,FTEs,"3,719.6","3,719.6"
02692020FTEIn,2020,0269,Sherborn,FTEIn,414.1,414.1
02692020FTEOut,2020,0269,Sherborn,FTEOut,less than 6,less than 6
02692020FTEs,2020,0269,Sherborn,FTEs,418.1,418.1
02712020FTEIn,2020,0271,Shrewsbury,FTEIn,"6,268.8","6,268.8"
02712020FTEOut,2020,0271,Shrewsbury,FTEOut,233.0,233.0
02712020FTEs,2020,0271,Shrewsbury,FTEs,"6,501.8","6,501.8"
02722020FTEIn,2020,0272,Shutesbury,FTEIn,124.8,124.8
02722020FTEOut,2020,0272,Shutesbury,FTEOut,15.0,15.0
02722020FTEs,2020,0272,Shutesbury,FTEs,139.8,139.8
02732020FTEIn,2020,0273,Somerset,FTEIn,"1,756.2","1,756.2"
02732020FTEOut,2020,0273,Somerset,FTEOut,55.6,55.6
02732020FTEs,2020,0273,Somerset,FTEs,"1,811.8","1,811.8"
02742020FTEIn,2020,0274,Somerville,FTEIn,"4,988.1","4,988.1"
02742020FTEOut,2020,0274,Somerville,FTEOut,490.0,490.0
02742020FTEs,2020,0274,Somerville,FTEs,"5,478.1","5,478.1"
02752020FTEIn,2020,0275,Southampton,FTEIn,492.0,492.0
02752020FTEOut,2020,0275,Southampton,FTEOut,68.5,68.5
02752020FTEs,2020,0275,Southampton,FTEs,560.5,560.5
02762020FTEIn,2020,0276,Southborough,FTEIn,"1,280.0","1,280.0"
02762020FTEOut,2020,0276,Southborough,FTEOut,16.4,16.4
02762020FTEs,2020,0276,Southborough,FTEs,"1,296.4","1,296.4"
02772020FTEIn,2020,0277,Southbridge,FTEIn,"1,892.6","1,892.6"
02772020FTEOut,2020,0277,Southbridge,FTEOut,372.7,372.7
02772020FTEs,2020,0277,Southbridge,FTEs,"2,265.3","2,265.3"
02782020FTEIn,2020,0278,South Hadley,FTEIn,"1,904.3","1,904.3"
02782020FTEOut,2020,0278,South Hadley,FTEOut,252.9,252.9
02782020FTEs,2020,0278,South Hadley,FTEs,"2,157.2","2,157.2"
02812020FTEIn,2020,0281,Springfield,FTEIn,"24,906.3","24,906.3"
02812020FTEOut,2020,0281,Springfield,FTEOut,"5,363.2","5,363.2"
02812020FTEs,2020,0281,Springfield,FTEs,"30,269.5","30,269.5"
02842020FTEIn,2020,0284,Stoneham,FTEIn,"2,382.0","2,382.0"
02842020FTEOut,2020,0284,Stoneham,FTEOut,170.9,170.9
02842020FTEs,2020,0284,Stoneham,FTEs,"2,552.9","2,552.9"
02852020FTEIn,2020,0285,Stoughton,FTEIn,"3,473.2","3,473.2"
02852020FTEOut,2020,0285,Stoughton,FTEOut,211.3,211.3
02852020FTEs,2020,0285,Stoughton,FTEs,"3,684.5","3,684.5"
02872020FTEIn,2020,0287,Sturbridge,FTEIn,901.6,901.6
02872020FTEOut,2020,0287,Sturbridge,FTEOut,32.8,32.8
02872020FTEs,2020,0287,Sturbridge,FTEs,934.4,934.4
02882020FTEIn,2020,0288,Sudbury,FTEIn,"2,667.1","2,667.1"
02882020FTEOut,2020,0288,Sudbury,FTEOut,66.2,66.2
02882020FTEs,2020,0288,Sudbury,FTEs,"2,733.3","2,733.3"
02892020FTEIn,2020,0289,Sunderland,FTEIn,222.6,222.6
02892020FTEOut,2020,0289,Sunderland,FTEOut,15.8,15.8
02892020FTEs,2020,0289,Sunderland,FTEs,238.4,238.4
02902020FTEIn,2020,0290,Sutton,FTEIn,"1,364.6","1,364.6"
02902020FTEOut,2020,0290,Sutton,FTEOut,47.4,47.4
02902020FTEs,2020,0290,Sutton,FTEs,"1,412.0","1,412.0"
02912020FTEIn,2020,0291,Swampscott,FTEIn,"2,218.4","2,218.4"
02912020FTEOut,2020,0291,Swampscott,FTEOut,95.2,95.2
02912020FTEs,2020,0291,Swampscott,FTEs,"2,313.6","2,313.6"
02922020FTEIn,2020,0292,Swansea,FTEIn,"2,095.8","2,095.8"
02922020FTEOut,2020,0292,Swansea,FTEOut,67.6,67.6
02922020FTEs,2020,0292,Swansea,FTEs,"2,163.4","2,163.4"
02932020FTEIn,2020,0293,Taunton,FTEIn,"8,073.0","8,073.0"
02932020FTEOut,2020,0293,Taunton,FTEOut,390.2,390.2
02932020FTEs,2020,0293,Taunton,FTEs,"8,463.2","8,463.2"
02952020FTEIn,2020,0295,Tewksbury,FTEIn,"3,356.1","3,356.1"
02952020FTEOut,2020,0295,Tewksbury,FTEOut,173.1,173.1
02952020FTEs,2020,0295,Tewksbury,FTEs,"3,529.2","3,529.2"
02962020FTEIn,2020,0296,Tisbury,FTEIn,299.5,299.5
02962020FTEOut,2020,0296,Tisbury,FTEOut,85.8,85.8
02962020FTEs,2020,0296,Tisbury,FTEs,385.3,385.3
02982020FTEIn,2020,0298,Topsfield,FTEIn,650.9,650.9
02982020FTEOut,2020,0298,Topsfield,FTEOut,7.0,7.0
02982020FTEs,2020,0298,Topsfield,FTEs,657.9,657.9
03002020FTEIn,2020,0300,Truro,FTEIn,114.0,114.0
03002020FTEOut,2020,0300,Truro,FTEOut,127.5,127.5
03002020FTEs,2020,0300,Truro,FTEs,241.5,241.5
03012020FTEIn,2020,0301,Tyngsborough,FTEIn,"1,640.7","1,640.7"
03012020FTEOut,2020,0301,Tyngsborough,FTEOut,129.1,129.1
03012020FTEs,2020,0301,Tyngsborough,FTEs,"1,769.8","1,769.8"
03042020FTEIn,2020,0304,Uxbridge,FTEIn,"1,720.5","1,720.5"
03042020FTEOut,2020,0304,Uxbridge,FTEOut,224.2,224.2
03042020FTEs,2020,0304,Uxbridge,FTEs,"1,944.7","1,944.7"
03052020FTEIn,2020,0305,Wakefield,FTEIn,"3,496.3","3,496.3"
03052020FTEOut,2020,0305,Wakefield,FTEOut,124.6,124.6
03052020FTEs,2020,0305,Wakefield,FTEs,"3,620.9","3,620.9"
03062020FTEIn,2020,0306,Wales,FTEIn,142.0,142.0
03062020FTEOut,2020,0306,Wales,FTEOut,19.9,19.9
03062020FTEs,2020,0306,Wales,FTEs,161.9,161.9
03072020FTEIn,2020,0307,Walpole,FTEIn,"3,719.6","3,719.6"
03072020FTEOut,2020,0307,Walpole,FTEOut,115.4,115.4
03072020FTEs,2020,0307,Walpole,FTEs,"3,835.0","3,835.0"
03082020FTEIn,2020,0308,Waltham,FTEIn,"5,774.6","5,774.6"
03082020FTEOut,2020,0308,Waltham,FTEOut,188.9,188.9
03082020FTEs,2020,0308,Waltham,FTEs,"5,963.5","5,963.5"
03092020FTEIn,2020,0309,Ware,FTEIn,"1,140.9","1,140.9"
03092020FTEOut,2020,0309,Ware,FTEOut,219.0,219.0
03092020FTEs,2020,0309,Ware,FTEs,"1,359.9","1,359.9"
03102020FTEIn,2020,0310,Wareham,FTEIn,"2,102.7","2,102.7"
03102020FTEOut,2020,0310,Wareham,FTEOut,375.1,375.1
03102020FTEs,2020,0310,Wareham,FTEs,"2,477.8","2,477.8"
03142020FTEIn,2020,0314,Watertown,FTEIn,"2,675.6","2,675.6"
03142020FTEOut,2020,0314,Watertown,FTEOut,156.6,156.6
03142020FTEs,2020,0314,Watertown,FTEs,"2,832.2","2,832.2"
03152020FTEIn,2020,0315,Wayland,FTEIn,"2,729.8","2,729.8"
03152020FTEOut,2020,0315,Wayland,FTEOut,58.9,58.9
03152020FTEs,2020,0315,Wayland,FTEs,"2,788.7","2,788.7"
03162020FTEIn,2020,0316,Webster,FTEIn,"1,819.2","1,819.2"
03162020FTEOut,2020,0316,Webster,FTEOut,220.8,220.8
03162020FTEs,2020,0316,Webster,FTEs,"2,040.0","2,040.0"
03172020FTEIn,2020,0317,Wellesley,FTEIn,"4,882.2","4,882.2"
03172020FTEOut,2020,0317,Wellesley,FTEOut,51.2,51.2
03172020FTEs,2020,0317,Wellesley,FTEs,"4,933.4","4,933.4"
03182020FTEIn,2020,0318,Wellfleet,FTEIn,104.5,104.5
03182020FTEOut,2020,0318,Wellfleet,FTEOut,24.6,24.6
03182020FTEs,2020,0318,Wellfleet,FTEs,129.1,129.1
03212020FTEIn,2020,0321,Westborough,FTEIn,"3,963.1","3,963.1"
03212020FTEOut,2020,0321,Westborough,FTEOut,52.8,52.8
03212020FTEs,2020,0321,Westborough,FTEs,"4,015.9","4,015.9"
03222020FTEIn,2020,0322,West Boylston,FTEIn,910.3,910.3
03222020FTEOut,2020,0322,West Boylston,FTEOut,82.2,82.2
03222020FTEs,2020,0322,West Boylston,FTEs,992.5,992.5
03232020FTEIn,2020,0323,West Bridgewater,FTEIn,"1,371.7","1,371.7"
03232020FTEOut,2020,0323,West Bridgewater,FTEOut,38.9,38.9
03232020FTEs,2020,0323,West Bridgewater,FTEs,"1,410.6","1,410.6"
03252020FTEIn,2020,0325,Westfield,FTEIn,"5,262.1","5,262.1"
03252020FTEOut,2020,0325,Westfield,FTEOut,287.2,287.2
03252020FTEs,2020,0325,Westfield,FTEs,"5,549.3","5,549.3"
03262020FTEIn,2020,0326,Westford,FTEIn,"4,939.2","4,939.2"
03262020FTEOut,2020,0326,Westford,FTEOut,91.4,91.4
03262020FTEs,2020,0326,Westford,FTEs,"5,030.6","5,030.6"
03272020FTEIn,2020,0327,Westhampton,FTEIn,121.0,121.0
03272020FTEOut,2020,0327,Westhampton,FTEOut,26.0,26.0
03272020FTEs,2020,0327,Westhampton,FTEs,147.0,147.0
03302020FTEIn,2020,0330,Weston,FTEIn,"2,042.4","2,042.4"
03302020FTEOut,2020,0330,Weston,FTEOut,30.8,30.8
03302020FTEs,2020,0330,Weston,FTEs,"2,073.2","2,073.2"
03312020FTEIn,2020,0331,Westport,FTEIn,"1,438.1","1,438.1"
03312020FTEOut,2020,0331,Westport,FTEOut,138.4,138.4
03312020FTEs,2020,0331,Westport,FTEs,"1,576.5","1,576.5"
03322020FTEIn,2020,0332,West Springfield,FTEIn,"4,104.8","4,104.8"
03322020FTEOut,2020,0332,West Springfield,FTEOut,172.8,172.8
03322020FTEs,2020,0332,West Springfield,FTEs,"4,277.6","4,277.6"
03352020FTEIn,2020,0335,Westwood,FTEIn,"3,015.8","3,015.8"
03352020FTEOut,2020,0335,Westwood,FTEOut,24.4,24.4
03352020FTEs,2020,0335,Westwood,FTEs,"3,040.2","3,040.2"
03362020FTEIn,2020,0336,Weymouth,FTEIn,"5,747.0","5,747.0"
03362020FTEOut,2020,0336,Weymouth,FTEOut,415.7,415.7
03362020FTEs,2020,0336,Weymouth,FTEs,"6,162.7","6,162.7"
03372020FTEIn,2020,0337,Whately,FTEIn,127.9,127.9
03372020FTEOut,2020,0337,Whately,FTEOut,9.5,9.5
03372020FTEs,2020,0337,Whately,FTEs,137.4,137.4
03402020FTEIn,2020,0340,Williamsburg,FTEIn,139.9,139.9
03402020FTEOut,2020,0340,Williamsburg,FTEOut,58.6,58.6
03402020FTEs,2020,0340,Williamsburg,FTEs,198.5,198.5
03422020FTEIn,2020,0342,Wilmington,FTEIn,"3,176.4","3,176.4"
03422020FTEOut,2020,0342,Wilmington,FTEOut,70.0,70.0
03422020FTEs,2020,0342,Wilmington,FTEs,"3,246.4","3,246.4"
03432020FTEIn,2020,0343,Winchendon,FTEIn,"1,219.5","1,219.5"
03432020FTEOut,2020,0343,Winchendon,FTEOut,205.1,205.1
03432020FTEs,2020,0343,Winchendon,FTEs,"1,424.6","1,424.6"
03442020FTEIn,2020,0344,Winchester,FTEIn,"4,685.4","4,685.4"
03442020FTEOut,2020,0344,Winchester,FTEOut,58.9,58.9
03442020FTEs,2020,0344,Winchester,FTEs,"4,744.3","4,744.3"
03462020FTEIn,2020,0346,Winthrop,FTEIn,"1,966.9","1,966.9"
03462020FTEOut,2020,0346,Winthrop,FTEOut,50.8,50.8
03462020FTEs,2020,0346,Winthrop,FTEs,"2,017.7","2,017.7"
03472020FTEIn,2020,0347,Woburn,FTEIn,"4,491.9","4,491.9"
03472020FTEOut,2020,0347,Woburn,FTEOut,180.6,180.6
03472020FTEs,2020,0347,Woburn,FTEs,"4,672.5","4,672.5"
03482020FTEIn,2020,0348,Worcester,FTEIn,"25,190.7","25,190.7"
03482020FTEOut,2020,0348,Worcester,FTEOut,"3,046.1","3,046.1"
